date,year,month,day,weekday,hour,demand,temperature
11/02/2012,2012,2,11,7,1,11581,37
11/02/2012,2012,2,11,7,2,11109,37
11/02/2012,2012,2,11,7,3,10821,36
11/02/2012,2012,2,11,7,4,10721,35
11/02/2012,2012,2,11,7,5,10835,35
11/02/2012,2012,2,11,7,6,11268,34
11/02/2012,2012,2,11,7,7,12054,32
11/02/2012,2012,2,11,7,8,12944,31
11/02/2012,2012,2,11,7,9,13991,31
11/02/2012,2012,2,11,7,10,14787,31
11/02/2012,2012,2,11,7,11,15165,32
11/02/2012,2012,2,11,7,12,15224,33
11/02/2012,2012,2,11,7,13,15083,34
11/02/2012,2012,2,11,7,14,14865,34
11/02/2012,2012,2,11,7,15,14644,35
11/02/2012,2012,2,11,7,16,14549,36
11/02/2012,2012,2,11,7,17,15002,35
11/02/2012,2012,2,11,7,18,16129,35
11/02/2012,2012,2,11,7,19,16339,34
11/02/2012,2012,2,11,7,20,15875,33
11/02/2012,2012,2,11,7,21,15351,32
11/02/2012,2012,2,11,7,22,14660,31
11/02/2012,2012,2,11,7,23,13785,30
11/02/2012,2012,2,11,7,24,12894,28
12/02/2012,2012,2,12,1,1,12224,26
12/02/2012,2012,2,12,1,2,11867,23
12/02/2012,2012,2,12,1,3,11739,21
12/02/2012,2012,2,12,1,4,11744,18
12/02/2012,2012,2,12,1,5,11906,17
12/02/2012,2012,2,12,1,6,12272,15
12/02/2012,2012,2,12,1,7,12850,14
12/02/2012,2012,2,12,1,8,13505,13
12/02/2012,2012,2,12,1,9,14428,15
12/02/2012,2012,2,12,1,10,15101,17
12/02/2012,2012,2,12,1,11,15430,19
12/02/2012,2012,2,12,1,12,15501,21
12/02/2012,2012,2,12,1,13,15442,22
12/02/2012,2012,2,12,1,14,15264,24
12/02/2012,2012,2,12,1,15,15105,24
12/02/2012,2012,2,12,1,16,15198,24
12/02/2012,2012,2,12,1,17,15855,24
12/02/2012,2012,2,12,1,18,17339,22
12/02/2012,2012,2,12,1,19,17920,21
12/02/2012,2012,2,12,1,20,17615,20
12/02/2012,2012,2,12,1,21,16991,19
12/02/2012,2012,2,12,1,22,15973,17
12/02/2012,2012,2,12,1,23,14791,17
12/02/2012,2012,2,12,1,24,13691,16
13/02/2012,2012,2,13,2,1,12932,16
13/02/2012,2012,2,13,2,2,12569,16
13/02/2012,2012,2,13,2,3,12426,17
13/02/2012,2012,2,13,2,4,12463,17
13/02/2012,2012,2,13,2,5,12830,18
13/02/2012,2012,2,13,2,6,13919,19
13/02/2012,2012,2,13,2,7,15922,20
13/02/2012,2012,2,13,2,8,16903,21
13/02/2012,2012,2,13,2,9,16970,25
13/02/2012,2012,2,13,2,10,16869,27
13/02/2012,2012,2,13,2,11,16800,31
13/02/2012,2012,2,13,2,12,16644,34
13/02/2012,2012,2,13,2,13,16335,37
13/02/2012,2012,2,13,2,14,16081,39
13/02/2012,2012,2,13,2,15,15799,40
13/02/2012,2012,2,13,2,16,15683,40
13/02/2012,2012,2,13,2,17,16050,40
13/02/2012,2012,2,13,2,18,17361,39
13/02/2012,2012,2,13,2,19,17925,37
13/02/2012,2012,2,13,2,20,17591,34
13/02/2012,2012,2,13,2,21,16963,32
13/02/2012,2012,2,13,2,22,15871,31
13/02/2012,2012,2,13,2,23,14438,31
13/02/2012,2012,2,13,2,24,13156,29
14/02/2012,2012,2,14,3,1,12330,30
14/02/2012,2012,2,14,3,2,11913,28
14/02/2012,2012,2,14,3,3,11745,29
14/02/2012,2012,2,14,3,4,11745,28
14/02/2012,2012,2,14,3,5,12103,28
14/02/2012,2012,2,14,3,6,13211,28
14/02/2012,2012,2,14,3,7,15260,28
14/02/2012,2012,2,14,3,8,16237,28
14/02/2012,2012,2,14,3,9,16306,31
14/02/2012,2012,2,14,3,10,16248,34
14/02/2012,2012,2,14,3,11,16229,36
14/02/2012,2012,2,14,3,12,16089,38
14/02/2012,2012,2,14,3,13,15896,39
14/02/2012,2012,2,14,3,14,15762,40
14/02/2012,2012,2,14,3,15,15580,40
14/02/2012,2012,2,14,3,16,15504,41
14/02/2012,2012,2,14,3,17,15822,41
14/02/2012,2012,2,14,3,18,17050,39
14/02/2012,2012,2,14,3,19,17496,37
14/02/2012,2012,2,14,3,20,17059,37
14/02/2012,2012,2,14,3,21,16392,36
14/02/2012,2012,2,14,3,22,15306,35
14/02/2012,2012,2,14,3,23,13894,35
14/02/2012,2012,2,14,3,24,12660,35
15/02/2012,2012,2,15,4,1,11812,34
15/02/2012,2012,2,15,4,2,11372,35
15/02/2012,2012,2,15,4,3,11148,34
15/02/2012,2012,2,15,4,4,11124,34
15/02/2012,2012,2,15,4,5,11434,34
15/02/2012,2012,2,15,4,6,12555,34
15/02/2012,2012,2,15,4,7,14554,34
15/02/2012,2012,2,15,4,8,15656,34
15/02/2012,2012,2,15,4,9,15869,35
15/02/2012,2012,2,15,4,10,15913,37
15/02/2012,2012,2,15,4,11,15958,39
15/02/2012,2012,2,15,4,12,15901,44
15/02/2012,2012,2,15,4,13,15716,44
15/02/2012,2012,2,15,4,14,15618,44
15/02/2012,2012,2,15,4,15,15446,43
15/02/2012,2012,2,15,4,16,15388,43
15/02/2012,2012,2,15,4,17,15772,44
15/02/2012,2012,2,15,4,18,16899,43
15/02/2012,2012,2,15,4,19,17287,41
15/02/2012,2012,2,15,4,20,16890,40
15/02/2012,2012,2,15,4,21,16190,38
15/02/2012,2012,2,15,4,22,15109,38
15/02/2012,2012,2,15,4,23,13687,37
15/02/2012,2012,2,15,4,24,12416,36
16/02/2012,2012,2,16,5,1,11611,36
16/02/2012,2012,2,16,5,2,11217,34
16/02/2012,2012,2,16,5,3,11054,33
16/02/2012,2012,2,16,5,4,11121,32
16/02/2012,2012,2,16,5,5,11487,30
16/02/2012,2012,2,16,5,6,12660,30
16/02/2012,2012,2,16,5,7,14668,30
16/02/2012,2012,2,16,5,8,15656,30
16/02/2012,2012,2,16,5,9,15784,33
16/02/2012,2012,2,16,5,10,15810,36
16/02/2012,2012,2,16,5,11,15776,40
16/02/2012,2012,2,16,5,12,15697,42
16/02/2012,2012,2,16,5,13,15600,44
16/02/2012,2012,2,16,5,14,15589,41
16/02/2012,2012,2,16,5,15,15474,42
16/02/2012,2012,2,16,5,16,15535,41
16/02/2012,2012,2,16,5,17,16093,39
16/02/2012,2012,2,16,5,18,17131,37
16/02/2012,2012,2,16,5,19,17359,37
16/02/2012,2012,2,16,5,20,16925,37
16/02/2012,2012,2,16,5,21,16248,37
16/02/2012,2012,2,16,5,22,15151,37
16/02/2012,2012,2,16,5,23,13731,37
16/02/2012,2012,2,16,5,24,12455,37
17/02/2012,2012,2,17,6,1,11576,37
17/02/2012,2012,2,17,6,2,11081,38
17/02/2012,2012,2,17,6,3,10824,38
17/02/2012,2012,2,17,6,4,10777,39
17/02/2012,2012,2,17,6,5,11054,40
17/02/2012,2012,2,17,6,6,12075,40
17/02/2012,2012,2,17,6,7,13983,40
17/02/2012,2012,2,17,6,8,15098,41
17/02/2012,2012,2,17,6,9,15421,41
17/02/2012,2012,2,17,6,10,15507,43
17/02/2012,2012,2,17,6,11,15531,44
17/02/2012,2012,2,17,6,12,15413,46
17/02/2012,2012,2,17,6,13,15166,47
17/02/2012,2012,2,17,6,14,14984,48
17/02/2012,2012,2,17,6,15,14733,48
17/02/2012,2012,2,17,6,16,14599,48
17/02/2012,2012,2,17,6,17,14860,47
17/02/2012,2012,2,17,6,18,15859,44
17/02/2012,2012,2,17,6,19,16339,41
17/02/2012,2012,2,17,6,20,15936,40
17/02/2012,2012,2,17,6,21,15391,37
17/02/2012,2012,2,17,6,22,14615,36
17/02/2012,2012,2,17,6,23,13539,36
17/02/2012,2012,2,17,6,24,12442,35
18/02/2012,2012,2,18,7,1,11613,34
18/02/2012,2012,2,18,7,2,11154,33
18/02/2012,2012,2,18,7,3,10928,33
18/02/2012,2012,2,18,7,4,10844,33
18/02/2012,2012,2,18,7,5,10954,34
18/02/2012,2012,2,18,7,6,11411,33
18/02/2012,2012,2,18,7,7,12142,33
18/02/2012,2012,2,18,7,8,12919,32
18/02/2012,2012,2,18,7,9,13794,34
18/02/2012,2012,2,18,7,10,14290,37
18/02/2012,2012,2,18,7,11,14429,39
18/02/2012,2012,2,18,7,12,14319,41
18/02/2012,2012,2,18,7,13,14037,43
18/02/2012,2012,2,18,7,14,13690,43
18/02/2012,2012,2,18,7,15,13478,44
18/02/2012,2012,2,18,7,16,13495,44
18/02/2012,2012,2,18,7,17,13944,43
18/02/2012,2012,2,18,7,18,15087,41
18/02/2012,2012,2,18,7,19,15542,40
18/02/2012,2012,2,18,7,20,15131,39
18/02/2012,2012,2,18,7,21,14658,37
18/02/2012,2012,2,18,7,22,13987,36
18/02/2012,2012,2,18,7,23,13069,35
18/02/2012,2012,2,18,7,24,12155,34
19/02/2012,2012,2,19,1,1,11418,33
19/02/2012,2012,2,19,1,2,11001,34
19/02/2012,2012,2,19,1,3,10777,33
19/02/2012,2012,2,19,1,4,10700,32
19/02/2012,2012,2,19,1,5,10789,31
19/02/2012,2012,2,19,1,6,11109,31
19/02/2012,2012,2,19,1,7,11582,30
19/02/2012,2012,2,19,1,8,12181,29
19/02/2012,2012,2,19,1,9,12997,32
19/02/2012,2012,2,19,1,10,13537,34
19/02/2012,2012,2,19,1,11,13745,36
19/02/2012,2012,2,19,1,12,13764,39
19/02/2012,2012,2,19,1,13,13620,41
19/02/2012,2012,2,19,1,14,13348,42
19/02/2012,2012,2,19,1,15,13115,43
19/02/2012,2012,2,19,1,16,13104,43
19/02/2012,2012,2,19,1,17,13569,42
19/02/2012,2012,2,19,1,18,14888,40
19/02/2012,2012,2,19,1,19,15667,37
19/02/2012,2012,2,19,1,20,15348,35
19/02/2012,2012,2,19,1,21,14849,33
19/02/2012,2012,2,19,1,22,14082,33
19/02/2012,2012,2,19,1,23,13132,31
19/02/2012,2012,2,19,1,24,12208,30
20/02/2012,2012,2,20,2,1,11561,29
20/02/2012,2012,2,20,2,2,11200,29
20/02/2012,2012,2,20,2,3,11001,28
20/02/2012,2012,2,20,2,4,11037,27
20/02/2012,2012,2,20,2,5,11338,27
20/02/2012,2012,2,20,2,6,12142,26
20/02/2012,2012,2,20,2,7,13326,25
20/02/2012,2012,2,20,2,8,14234,25
20/02/2012,2012,2,20,2,9,14973,27
20/02/2012,2012,2,20,2,10,15429,29
20/02/2012,2012,2,20,2,11,15623,31
20/02/2012,2012,2,20,2,12,15572,34
20/02/2012,2012,2,20,2,13,15328,37
20/02/2012,2012,2,20,2,14,15053,39
20/02/2012,2012,2,20,2,15,14830,40
20/02/2012,2012,2,20,2,16,14771,40
20/02/2012,2012,2,20,2,17,15226,39
20/02/2012,2012,2,20,2,18,16544,37
20/02/2012,2012,2,20,2,19,17237,35
20/02/2012,2012,2,20,2,20,16812,33
20/02/2012,2012,2,20,2,21,16165,31
20/02/2012,2012,2,20,2,22,15169,30
20/02/2012,2012,2,20,2,23,13909,28
20/02/2012,2012,2,20,2,24,12763,28
21/02/2012,2012,2,21,3,1,12027,27
21/02/2012,2012,2,21,3,2,11649,26
21/02/2012,2012,2,21,3,3,11500,26
21/02/2012,2012,2,21,3,4,11562,24
21/02/2012,2012,2,21,3,5,11944,23
21/02/2012,2012,2,21,3,6,13014,23
21/02/2012,2012,2,21,3,7,14685,22
21/02/2012,2012,2,21,3,8,15678,22
21/02/2012,2012,2,21,3,9,15971,26
21/02/2012,2012,2,21,3,10,15969,30
21/02/2012,2012,2,21,3,11,15928,33
21/02/2012,2012,2,21,3,12,15768,36
21/02/2012,2012,2,21,3,13,15520,38
21/02/2012,2012,2,21,3,14,15393,40
21/02/2012,2012,2,21,3,15,15293,41
21/02/2012,2012,2,21,3,16,15305,41
21/02/2012,2012,2,21,3,17,15742,40
21/02/2012,2012,2,21,3,18,16945,39
21/02/2012,2012,2,21,3,19,17383,38
21/02/2012,2012,2,21,3,20,16901,38
21/02/2012,2012,2,21,3,21,16135,38
21/02/2012,2012,2,21,3,22,15037,38
21/02/2012,2012,2,21,3,23,13633,37
21/02/2012,2012,2,21,3,24,12407,37
22/02/2012,2012,2,22,4,1,11562,38
22/02/2012,2012,2,22,4,2,11105,37
22/02/2012,2012,2,22,4,3,10891,37
22/02/2012,2012,2,22,4,4,10852,37
22/02/2012,2012,2,22,4,5,11175,36
22/02/2012,2012,2,22,4,6,12168,37
22/02/2012,2012,2,22,4,7,13773,37
22/02/2012,2012,2,22,4,8,14823,37
22/02/2012,2012,2,22,4,9,15159,39
22/02/2012,2012,2,22,4,10,15201,42
22/02/2012,2012,2,22,4,11,15240,45
22/02/2012,2012,2,22,4,12,15163,49
22/02/2012,2012,2,22,4,13,14934,51
22/02/2012,2012,2,22,4,14,14789,53
22/02/2012,2012,2,22,4,15,14566,53
22/02/2012,2012,2,22,4,16,14434,53
22/02/2012,2012,2,22,4,17,14705,52
22/02/2012,2012,2,22,4,18,15810,51
22/02/2012,2012,2,22,4,19,16465,48
22/02/2012,2012,2,22,4,20,16118,47
22/02/2012,2012,2,22,4,21,15459,46
22/02/2012,2012,2,22,4,22,14470,44
22/02/2012,2012,2,22,4,23,13138,43
22/02/2012,2012,2,22,4,24,11948,42
23/02/2012,2012,2,23,5,1,11130,42
23/02/2012,2012,2,23,5,2,10683,41
23/02/2012,2012,2,23,5,3,10434,42
23/02/2012,2012,2,23,5,4,10411,41
23/02/2012,2012,2,23,5,5,10693,41
23/02/2012,2012,2,23,5,6,11676,41
23/02/2012,2012,2,23,5,7,13323,42
23/02/2012,2012,2,23,5,8,14399,42
23/02/2012,2012,2,23,5,9,14864,44
23/02/2012,2012,2,23,5,10,15090,45
23/02/2012,2012,2,23,5,11,15169,46
23/02/2012,2012,2,23,5,12,15175,48
23/02/2012,2012,2,23,5,13,15025,49
23/02/2012,2012,2,23,5,14,14865,49
23/02/2012,2012,2,23,5,15,14684,49
23/02/2012,2012,2,23,5,16,14512,48
23/02/2012,2012,2,23,5,17,14729,47
23/02/2012,2012,2,23,5,18,15776,45
23/02/2012,2012,2,23,5,19,16494,42
23/02/2012,2012,2,23,5,20,16173,41
23/02/2012,2012,2,23,5,21,15548,40
23/02/2012,2012,2,23,5,22,14577,38
23/02/2012,2012,2,23,5,23,13295,36
23/02/2012,2012,2,23,5,24,12141,36
24/02/2012,2012,2,24,6,1,11346,35
24/02/2012,2012,2,24,6,2,10904,33
24/02/2012,2012,2,24,6,3,10690,35
24/02/2012,2012,2,24,6,4,10680,33
24/02/2012,2012,2,24,6,5,10999,34
24/02/2012,2012,2,24,6,6,11966,33
24/02/2012,2012,2,24,6,7,13560,33
24/02/2012,2012,2,24,6,8,14764,33
24/02/2012,2012,2,24,6,9,15498,33
24/02/2012,2012,2,24,6,10,15881,34
24/02/2012,2012,2,24,6,11,16139,34
24/02/2012,2012,2,24,6,12,16212,34
24/02/2012,2012,2,24,6,13,16114,35
24/02/2012,2012,2,24,6,14,16062,35
24/02/2012,2012,2,24,6,15,15940,35
24/02/2012,2012,2,24,6,16,15872,36
24/02/2012,2012,2,24,6,17,16171,36
24/02/2012,2012,2,24,6,18,16842,36
24/02/2012,2012,2,24,6,19,16864,36
24/02/2012,2012,2,24,6,20,16322,37
24/02/2012,2012,2,24,6,21,15621,37
24/02/2012,2012,2,24,6,22,14714,37
24/02/2012,2012,2,24,6,23,13557,37
24/02/2012,2012,2,24,6,24,12413,37
25/02/2012,2012,2,25,7,1,11567,36
25/02/2012,2012,2,25,7,2,11073,36
25/02/2012,2012,2,25,7,3,10800,36
25/02/2012,2012,2,25,7,4,10709,37
25/02/2012,2012,2,25,7,5,10826,37
25/02/2012,2012,2,25,7,6,11253,36
25/02/2012,2012,2,25,7,7,11888,37
25/02/2012,2012,2,25,7,8,12628,36
25/02/2012,2012,2,25,7,9,13526,37
25/02/2012,2012,2,25,7,10,14220,38
25/02/2012,2012,2,25,7,11,14547,40
25/02/2012,2012,2,25,7,12,14567,40
25/02/2012,2012,2,25,7,13,14403,40
25/02/2012,2012,2,25,7,14,14175,40
25/02/2012,2012,2,25,7,15,13981,41
25/02/2012,2012,2,25,7,16,13946,37
25/02/2012,2012,2,25,7,17,14327,38
25/02/2012,2012,2,25,7,18,15372,36
25/02/2012,2012,2,25,7,19,16055,34
25/02/2012,2012,2,25,7,20,15696,34
25/02/2012,2012,2,25,7,21,15187,32
25/02/2012,2012,2,25,7,22,14519,32
25/02/2012,2012,2,25,7,23,13575,30
25/02/2012,2012,2,25,7,24,12658,30
26/02/2012,2012,2,26,1,1,11934,29
26/02/2012,2012,2,26,1,2,11500,29
26/02/2012,2012,2,26,1,3,11268,28
26/02/2012,2012,2,26,1,4,11215,27
26/02/2012,2012,2,26,1,5,11311,26
26/02/2012,2012,2,26,1,6,11644,25
26/02/2012,2012,2,26,1,7,12071,25
26/02/2012,2012,2,26,1,8,12651,24
26/02/2012,2012,2,26,1,9,13487,26
26/02/2012,2012,2,26,1,10,14028,28
26/02/2012,2012,2,26,1,11,14279,31
26/02/2012,2012,2,26,1,12,14364,33
26/02/2012,2012,2,26,1,13,14284,35
26/02/2012,2012,2,26,1,14,14017,37
26/02/2012,2012,2,26,1,15,13743,38
26/02/2012,2012,2,26,1,16,13720,38
26/02/2012,2012,2,26,1,17,14178,38
26/02/2012,2012,2,26,1,18,15371,37
26/02/2012,2012,2,26,1,19,16443,34
26/02/2012,2012,2,26,1,20,16137,32
26/02/2012,2012,2,26,1,21,15549,31
26/02/2012,2012,2,26,1,22,14603,30
26/02/2012,2012,2,26,1,23,13480,28
26/02/2012,2012,2,26,1,24,12483,27
27/02/2012,2012,2,27,2,1,11777,26
27/02/2012,2012,2,27,2,2,11461,26
27/02/2012,2012,2,27,2,3,11361,25
27/02/2012,2012,2,27,2,4,11424,24
27/02/2012,2012,2,27,2,5,11849,24
27/02/2012,2012,2,27,2,6,13031,23
27/02/2012,2012,2,27,2,7,14871,22
27/02/2012,2012,2,27,2,8,15839,23
27/02/2012,2012,2,27,2,9,15959,28
27/02/2012,2012,2,27,2,10,15898,32
27/02/2012,2012,2,27,2,11,15836,37
27/02/2012,2012,2,27,2,12,15693,42
27/02/2012,2012,2,27,2,13,15520,45
27/02/2012,2012,2,27,2,14,15387,46
27/02/2012,2012,2,27,2,15,15193,48
27/02/2012,2012,2,27,2,16,15184,47
27/02/2012,2012,2,27,2,17,15632,47
27/02/2012,2012,2,27,2,18,16674,45
27/02/2012,2012,2,27,2,19,17224,44
27/02/2012,2012,2,27,2,20,16777,43
27/02/2012,2012,2,27,2,21,15997,42
27/02/2012,2012,2,27,2,22,14867,41
27/02/2012,2012,2,27,2,23,13484,40
27/02/2012,2012,2,27,2,24,12225,40
28/02/2012,2012,2,28,3,1,11413,41
28/02/2012,2012,2,28,3,2,10986,40
28/02/2012,2012,2,28,3,3,10813,39
28/02/2012,2012,2,28,3,4,10810,38
28/02/2012,2012,2,28,3,5,11164,38
28/02/2012,2012,2,28,3,6,12315,37
28/02/2012,2012,2,28,3,7,14149,36
28/02/2012,2012,2,28,3,8,15123,37
28/02/2012,2012,2,28,3,9,15322,37
28/02/2012,2012,2,28,3,10,15380,38
28/02/2012,2012,2,28,3,11,15371,39
28/02/2012,2012,2,28,3,12,15262,41
28/02/2012,2012,2,28,3,13,15037,43
28/02/2012,2012,2,28,3,14,14907,43
28/02/2012,2012,2,28,3,15,14704,44
28/02/2012,2012,2,28,3,16,14625,44
28/02/2012,2012,2,28,3,17,14932,43
28/02/2012,2012,2,28,3,18,16013,41
28/02/2012,2012,2,28,3,19,16990,39
28/02/2012,2012,2,28,3,20,16751,37
28/02/2012,2012,2,28,3,21,16130,35
28/02/2012,2012,2,28,3,22,15081,34
28/02/2012,2012,2,28,3,23,13699,33
28/02/2012,2012,2,28,3,24,12474,32
29/02/2012,2012,2,29,4,1,11675,31
29/02/2012,2012,2,29,4,2,11277,31
29/02/2012,2012,2,29,4,3,11090,31
29/02/2012,2012,2,29,4,4,11079,31
29/02/2012,2012,2,29,4,5,11441,31
29/02/2012,2012,2,29,4,6,12576,30
29/02/2012,2012,2,29,4,7,14406,30
29/02/2012,2012,2,29,4,8,15462,30
29/02/2012,2012,2,29,4,9,15715,32
29/02/2012,2012,2,29,4,10,15795,33
29/02/2012,2012,2,29,4,11,15913,34
29/02/2012,2012,2,29,4,12,16001,35
29/02/2012,2012,2,29,4,13,16029,34
29/02/2012,2012,2,29,4,14,16147,32
29/02/2012,2012,2,29,4,15,16149,32
29/02/2012,2012,2,29,4,16,16201,32
29/02/2012,2012,2,29,4,17,16632,32
29/02/2012,2012,2,29,4,18,17579,32
29/02/2012,2012,2,29,4,19,17966,32
29/02/2012,2012,2,29,4,20,17487,32
29/02/2012,2012,2,29,4,21,16676,32
29/02/2012,2012,2,29,4,22,15486,32
29/02/2012,2012,2,29,4,23,14038,32
29/02/2012,2012,2,29,4,24,12793,33
01/03/2012,2012,3,1,5,1,11970,33
01/03/2012,2012,3,1,5,2,11563,33
01/03/2012,2012,3,1,5,3,11347,33
01/03/2012,2012,3,1,5,4,11342,33
01/03/2012,2012,3,1,5,5,11667,33
01/03/2012,2012,3,1,5,6,12681,33
01/03/2012,2012,3,1,5,7,14413,33
01/03/2012,2012,3,1,5,8,15527,33
01/03/2012,2012,3,1,5,9,16031,32
01/03/2012,2012,3,1,5,10,16345,32
01/03/2012,2012,3,1,5,11,16606,32
01/03/2012,2012,3,1,5,12,16692,33
01/03/2012,2012,3,1,5,13,16642,33
01/03/2012,2012,3,1,5,14,16561,33
01/03/2012,2012,3,1,5,15,16431,32
01/03/2012,2012,3,1,5,16,16388,31
01/03/2012,2012,3,1,5,17,16696,30
01/03/2012,2012,3,1,5,18,17488,30
01/03/2012,2012,3,1,5,19,17987,29
01/03/2012,2012,3,1,5,20,17628,28
01/03/2012,2012,3,1,5,21,16940,28
01/03/2012,2012,3,1,5,22,15841,26
01/03/2012,2012,3,1,5,23,14422,25
01/03/2012,2012,3,1,5,24,13149,25
02/03/2012,2012,3,2,6,1,12360,24
02/03/2012,2012,3,2,6,2,11932,24
02/03/2012,2012,3,2,6,3,11707,24
02/03/2012,2012,3,2,6,4,11714,24
02/03/2012,2012,3,2,6,5,12029,23
02/03/2012,2012,3,2,6,6,13117,23
02/03/2012,2012,3,2,6,7,14907,23
02/03/2012,2012,3,2,6,8,15978,23
02/03/2012,2012,3,2,6,9,16294,24
02/03/2012,2012,3,2,6,10,16413,25
02/03/2012,2012,3,2,6,11,16453,26
02/03/2012,2012,3,2,6,12,16368,27
02/03/2012,2012,3,2,6,13,16194,29
02/03/2012,2012,3,2,6,14,16107,29
02/03/2012,2012,3,2,6,15,15915,30
02/03/2012,2012,3,2,6,16,15840,31
02/03/2012,2012,3,2,6,17,16140,31
02/03/2012,2012,3,2,6,18,16871,31
02/03/2012,2012,3,2,6,19,17222,31
02/03/2012,2012,3,2,6,20,16765,31
02/03/2012,2012,3,2,6,21,16142,31
02/03/2012,2012,3,2,6,22,15266,32
02/03/2012,2012,3,2,6,23,14120,32
02/03/2012,2012,3,2,6,24,12935,32
03/03/2012,2012,3,3,7,1,12106,32
03/03/2012,2012,3,3,7,2,11589,32
03/03/2012,2012,3,3,7,3,11283,32
03/03/2012,2012,3,3,7,4,11127,33
03/03/2012,2012,3,3,7,5,11172,34
03/03/2012,2012,3,3,7,6,11545,34
03/03/2012,2012,3,3,7,7,12205,35
03/03/2012,2012,3,3,7,8,13043,35
03/03/2012,2012,3,3,7,9,14065,36
03/03/2012,2012,3,3,7,10,14816,37
03/03/2012,2012,3,3,7,11,15173,37
03/03/2012,2012,3,3,7,12,15242,38
03/03/2012,2012,3,3,7,13,15014,39
03/03/2012,2012,3,3,7,14,14586,40
03/03/2012,2012,3,3,7,15,14135,40
03/03/2012,2012,3,3,7,16,13855,41
03/03/2012,2012,3,3,7,17,13910,42
03/03/2012,2012,3,3,7,18,14640,43
03/03/2012,2012,3,3,7,19,15563,41
03/03/2012,2012,3,3,7,20,15231,40
03/03/2012,2012,3,3,7,21,14748,43
03/03/2012,2012,3,3,7,22,14036,43
03/03/2012,2012,3,3,7,23,13108,42
03/03/2012,2012,3,3,7,24,12157,41
04/03/2012,2012,3,4,1,1,11385,40
04/03/2012,2012,3,4,1,2,10912,39
04/03/2012,2012,3,4,1,3,10654,37
04/03/2012,2012,3,4,1,4,10558,35
04/03/2012,2012,3,4,1,5,10632,33
04/03/2012,2012,3,4,1,6,10917,33
04/03/2012,2012,3,4,1,7,11379,33
04/03/2012,2012,3,4,1,8,12062,32
04/03/2012,2012,3,4,1,9,13028,33
04/03/2012,2012,3,4,1,10,13784,34
04/03/2012,2012,3,4,1,11,14128,36
04/03/2012,2012,3,4,1,12,14261,37
04/03/2012,2012,3,4,1,13,14226,38
04/03/2012,2012,3,4,1,14,14007,39
04/03/2012,2012,3,4,1,15,13871,39
04/03/2012,2012,3,4,1,16,13881,40
04/03/2012,2012,3,4,1,17,14217,39
04/03/2012,2012,3,4,1,18,15178,39
04/03/2012,2012,3,4,1,19,16219,38
04/03/2012,2012,3,4,1,20,15975,36
04/03/2012,2012,3,4,1,21,15377,34
04/03/2012,2012,3,4,1,22,14404,33
04/03/2012,2012,3,4,1,23,13210,32
04/03/2012,2012,3,4,1,24,12155,31
05/03/2012,2012,3,5,2,1,11510,31
05/03/2012,2012,3,5,2,2,11195,30
05/03/2012,2012,3,5,2,3,11096,29
05/03/2012,2012,3,5,2,4,11178,28
05/03/2012,2012,3,5,2,5,11612,27
05/03/2012,2012,3,5,2,6,12831,26
05/03/2012,2012,3,5,2,7,14687,26
05/03/2012,2012,3,5,2,8,15724,25
05/03/2012,2012,3,5,2,9,15939,26
05/03/2012,2012,3,5,2,10,15982,27
05/03/2012,2012,3,5,2,11,16019,28
05/03/2012,2012,3,5,2,12,15910,30
05/03/2012,2012,3,5,2,13,15695,31
05/03/2012,2012,3,5,2,14,15505,32
05/03/2012,2012,3,5,2,15,15240,34
05/03/2012,2012,3,5,2,16,15172,34
05/03/2012,2012,3,5,2,17,15518,34
05/03/2012,2012,3,5,2,18,16557,33
05/03/2012,2012,3,5,2,19,17738,31
05/03/2012,2012,3,5,2,20,17508,29
05/03/2012,2012,3,5,2,21,16889,27
05/03/2012,2012,3,5,2,22,15818,25
05/03/2012,2012,3,5,2,23,14416,24
05/03/2012,2012,3,5,2,24,13209,23
06/03/2012,2012,3,6,3,1,12470,21
06/03/2012,2012,3,6,3,2,12139,20
06/03/2012,2012,3,6,3,3,12009,19
06/03/2012,2012,3,6,3,4,12065,19
06/03/2012,2012,3,6,3,5,12475,18
06/03/2012,2012,3,6,3,6,13673,17
06/03/2012,2012,3,6,3,7,15482,16
06/03/2012,2012,3,6,3,8,16435,17
06/03/2012,2012,3,6,3,9,16493,20
06/03/2012,2012,3,6,3,10,16364,23
06/03/2012,2012,3,6,3,11,16267,25
06/03/2012,2012,3,6,3,12,16113,29
06/03/2012,2012,3,6,3,13,15837,31
06/03/2012,2012,3,6,3,14,15646,33
06/03/2012,2012,3,6,3,15,15355,35
06/03/2012,2012,3,6,3,16,15230,36
06/03/2012,2012,3,6,3,17,15487,37
06/03/2012,2012,3,6,3,18,16366,37
06/03/2012,2012,3,6,3,19,17499,35
06/03/2012,2012,3,6,3,20,17346,34
06/03/2012,2012,3,6,3,21,16751,32
06/03/2012,2012,3,6,3,22,15640,31
06/03/2012,2012,3,6,3,23,14175,30
06/03/2012,2012,3,6,3,24,12876,30
07/03/2012,2012,3,7,4,1,12101,30
07/03/2012,2012,3,7,4,2,11690,31
07/03/2012,2012,3,7,4,3,11484,31
07/03/2012,2012,3,7,4,4,11480,31
07/03/2012,2012,3,7,4,5,11804,32
07/03/2012,2012,3,7,4,6,12941,33
07/03/2012,2012,3,7,4,7,14649,33
